"V-rep data recorded 05/05/17 08:47:58 "
"% Right Stride Frequency   = 0"
"% Left Stride Frequency    = 0"
"% Phase (Fractional)   = 0"
"% velroach+telem Vrep sim"
"Motor Gains = [ 1.000,  1.000,  1.000,0,0,  1.000,  1.000,  1.000,0,0]"
"% Columns: "
"% time | LPos | RPos | LRef | RRef | LPWM | RPWM | GyroX | GyroY | GyroZ | AX | AY | AZ | LEMF | REMF | BAT "
 1390000,    19239,   -13421,   -27197,     5571,   -10.2,   -58.4,   2059,    102,   -111, -1508,   1220,  -4012,   9.471,   9.419, 912
 1400000,    20230,   -12390,   -26214,     6554,  -111.6,   -36.4,   2662,     36,   -211, -1926,    683,  -3100,   9.498,   9.889, 912
 1410000,    21222,   -11469,   -25231,     7537,  -253.7,   -31.3,   2362,   -586,   -267, -1950,    696,  -3507,   9.510,   8.825, 912
 1420000,    22190,   -10457,   -24248,     8520,  -291.9,   -22.1,   1384,  -1601,   -334, -1582,   1290,  -6454,   9.281,   9.707, 912
 1430000,    23170,    -9328,   -23265,     9503,  -343.7,    33.9,    -28,  -2663,   -424, -1541,   1006,  -7948,   9.395,  10.823, 912
 1440001,    24171,    -8323,   -22282,    10486,  -433.9,    30.9,   -796,  -2917,   -409, -1195,    623,  -7922,   9.597,   9.632, 912
 1450001,    25127,    -7376,   -21299,    11469,  -351.8,   -60.3,      5,  -2009,   -327,   556,  -1683,  -9313,   9.168,   9.081, 912
 1460001,    26005,    -6488,   -20316,    12452,  -532.9,  -192.6,    832,   -795,   -163,  2910,  -1548, -11666,   8.424,   8.512, 912
 1470001,    26902,    -5484,   -19333,    13435,  -498.4,  -322.5,    891,     59,   -282,  1830,  -1978, -10917,   8.599,   9.626, 912
 1480001,    27880,    -4759,   -18350,    14418,  -587.1,  -307.8,     61,    650,   -342,  1526,   1980,  -9914,   9.376,   6.949, 912
 1490001,    28903,    -4185,   -17367,    15401,  -561.9,  -260.2,   -774,    975,   -411, -1189,   1235,  -6902,   9.806,   5.504, 912
 1500000,    29871,    -3177,   -16384,    16385,  -486.9,  -220.2,  -1198,   1338,   -506, -1106,    867,  -6820,   9.274,   9.668, 912
 1510000,    30852,    -2161,   -15400,    17368,  -387.8,  -161.5,  -1635,   1722,   -512,  1297,    874,  -6966,   9.411,   9.741, 912
 1520000,    31853,    -1480,   -14417,    18351,  -195.2,  -126.5,  -1388,   2105,   -469,  1439,   1034,  -5453,   9.599,   6.530, 912
 1530000,   -32657,     -316,   -13434,    19334,   -33.5,  -192.0,   -657,   2353,   -449,  2476,    957,  -4211,   9.837,  11.160, 912
 1540000,   -31657,      631,   -12451,    20317,   134.3,  -265.3,    291,   2056,   -459,  3891,    206,  -3968,   9.586,   9.072, 912
 1550000,   -30660,     1572,   -11468,    21300,   213.7,  -223.5,    857,   1248,   -518,  2506,   -354,  -5582,   9.555,   9.027, 912
 1560000,   -29685,     2457,   -10485,    22283,   186.3,  -168.6,   1272,    842,   -586,   190,     -5,  -8931,   9.351,   8.480, 912
 1570001,   -28702,     3578,    -9502,    23266,   158.6,   -53.1,   1315,    912,   -506, -1971,   -187,  -4437,   9.419,  10.749, 912
 1580001,   -27707,     4570,    -8519,    24249,    45.9,    51.2,   1209,   1112,   -445, -1298,  -1061,  -2612,   9.547,   9.516, 912
 1590001,   -26734,     5631,    -7536,    25232,   -82.0,    92.0,   1216,   1229,   -346,  -120,   1649,  -2368,   9.326,  10.174, 912
 1600001,   -25746,     6659,    -6553,    26215,  -145.4,    75.0,   1203,   1237,   -288,   258,    125,  -1344,   9.470,   9.849, 912
